Sample,Date,Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
S2260,January-16,20:10,3410.819092,13.85383987,3600,193.2106934
S2261,January-16,20:20,3393.415039,14.33559036,3600,191.5476074
S2262,January-16,20:30,3384.553955,14.28040028,3600,192.4078979
S2263,January-16,20:40,3383.665039,14.02970982,3600,193.574295
S2264,January-16,20:50,3376.096924,14.00948048,3600,193.3386993
S2265,January-16,21:00,3342.493896,13.47552013,3600,194.3282928
S2266,January-16,21:10,3379.246094,13.58742046,3600,195.6468048
S2267,January-16,21:20,3439.553955,13.52974987,3600,197.1911926
S2268,January-16,21:30,3502.805908,13.72811985,3600,196.8896942
S2269,January-16,21:40,3511.466064,13.41839981,3600,198.4776001
S2270,January-16,21:50,3501.498047,13.69849014,3600,201.2434998
S2271,January-16,22:00,3506.155029,13.22169971,3600,199.9006042
S2272,January-16,22:10,3525.204102,13.55132008,3600,200.5457001
S2273,January-16,22:20,3537.735107,13.58689022,3600,201.3892975
S2274,January-16,22:30,3454.733887,13.94941044,3600,202.3121033
S2275,January-16,22:40,3417.082031,14.71070957,3600,203.1578064
S2276,January-16,22:50,3413.0979,15.1094799,3600,205.3394012
S2277,January-16,23:00,3417.3479,14.6164999,3600,206.017807
S2278,January-16,23:10,3425.706055,14.50306988,3600,207.1605072
S2279,January-16,23:20,3466.613037,14.56007957,3600,206.4432068
S2280,January-16,23:30,3424.865967,14.56532955,3600,207.9192963
S2281,January-16,23:40,3430.803955,13.89834976,3600,205.901001
S2282,January-16,23:50,3574.103027,12.61824989,3586.910167,203.6508026
S2283,January-17,0:00,3599.269043,13.62924957,3600,206.0187988
S2284,January-17,0:10,3588.791016,13.76931953,3600,205.5901947
S2285,January-17,0:20,3601.230957,13.14855957,3600,203.3224945
S2286,January-17,0:30,3602.194092,13.17136955,3600,205.3412018
S2287,January-17,0:40,3593.00708,13.42440033,3600,206.5144043
S2288,January-17,0:50,3538.520996,13.74007034,3600,204.618103
S2289,January-17,1:00,3427.48999,14.73404026,3600,202.7998962
S2290,January-17,1:10,3409.686035,15.05389977,3600,198.8659973
S2291,January-17,1:20,3367.155029,14.98104,3600,197.0839996
S2292,January-17,1:30,3382.581055,14.73960018,3600,199.9506989
S2293,January-17,1:40,3397.214111,14.06908989,3600,202.9857025
S2294,January-17,1:50,3494.368896,13.61635017,3600,204.8968964
S2295,January-17,2:00,3508.133057,13.33734989,3600,205.0668945
S2296,January-17,2:10,3604.131104,13.08213997,3600,206.1251068
S2297,January-17,2:20,3603.601074,12.86320972,3596.412266,203.8240967
S2298,January-17,2:30,3604.164063,13.03234959,3600,203.6190948
S2299,January-17,2:40,3600.158936,12.64807987,3588.54009,204.1654053
S2300,January-17,2:50,3600.469971,12.52616024,3581.035289,203.203598
S2301,January-17,3:00,3598.520996,12.53477001,3581.638893,202.8661041
S2302,January-17,3:10,3558.089111,12.6147604,3586.710815,204.9580994
S2303,January-17,3:20,3598.697021,12.95112991,3597.699256,203.027298
S2304,January-17,3:30,3604.187012,13.30634975,3600,200.5382996
S2305,January-17,3:40,3548.512939,12.86425972,3596.434177,206.2216949
S2306,January-17,3:50,3491.906006,12.3830204,3569.33306,206.3137054
S2307,January-17,4:00,3596.51001,13.15526009,3600,205.5653076
S2308,January-17,4:10,3589.301025,12.9461298,3597.65569,202.5534973
S2309,January-17,4:20,3602.760986,13.21969032,3600,200.4342041
S2310,January-17,4:30,3413.165039,13.49596977,3600,197.5809937
S2311,January-17,4:40,3428.935059,14.08242989,3600,197.2528076
S2312,January-17,4:50,3524.471924,14.3676796,3600,196.2373047
S2313,January-17,5:00,3603.827881,13.52556992,3600,195.8802948
S2314,January-17,5:10,3591.924072,12.80298996,3594.889298,193.8356018
S2315,January-17,5:20,1761.264038,13.62913036,3600,204.5281982
S2316,January-17,5:30,0,14.10371971,3600,208.4593964
S2317,January-17,5:40,0,12.91790009,3597.342847,203.2008057
S2318,January-17,5:50,0,12.40231037,3571.095075,202.3683014
S2319,January-17,6:00,0,13.64675999,3600,209.2792969
S2320,January-17,6:10,0,14.39078999,3600,211.1896973
S2321,January-17,6:20,0,14.24055004,3600,208.327301
S2322,January-17,6:30,1506.251953,13.51089001,3600,203.1954041
S2323,January-17,6:40,3603.441895,13.44118977,3600,202.8311005
S2324,January-17,6:50,3603.391113,13.62489986,3600,204.9380951
S2325,January-17,7:00,3542.093018,14.09761047,3600,203.6741028
S2326,January-17,7:10,3526.0271,14.10025978,3600,203.1240997
S2327,January-17,7:20,3585.52002,14.66860008,3600,202.4615936
S2328,January-17,7:30,3585.469971,14.8814497,3600,201.6450958
S2329,January-17,7:40,3585.39209,14.83463955,3600,201.3822021
S2330,January-17,7:50,3495.295898,14.86316967,3600,200.4228973
S2331,January-17,8:00,3327.884033,14.35478973,3600,199.6965942
S2332,January-17,8:10,2521.341064,14.0424099,3600,196.5549927
S2333,January-17,8:20,2475.822998,13.91952991,3600,193.7709045
S2334,January-17,8:30,3546.677979,14.25366974,3600,193.8621063
S2335,January-17,8:40,3580.519043,14.35002041,3600,199.8231049
S2336,January-17,8:50,3579.937988,13.92667961,3600,200.2808075
S2337,January-17,9:00,3581.022949,12.84854984,3596.089764,198.753006
S2338,January-17,9:10,3583.37207,13.90756989,3600,198.5012054
S2339,January-17,9:20,3585.60498,14.31029987,3600,199.8598938
S2340,January-17,9:30,3581.068115,13.56659985,3600,197.7154999
S2341,January-17,9:40,3566.506104,13.1863699,3600,199.0960999
S2342,January-17,9:50,3514.864014,13.58833981,3600,199.0511932
S2343,January-17,10:00,3492.210938,14.00133038,3600,200.3450012
S2344,January-17,10:10,3426.020996,12.76525021,3593.666719,200.1533966
S2345,January-17,10:20,3468.052979,12.88541031,3596.841766,195.4389038
S2346,January-17,10:30,3473.368896,14.07242966,3600,193.7469025
S2347,January-17,10:40,3572.974121,15.46033955,3600,198.5113068
S2348,January-17,10:50,3584.435059,14.51795006,3600,197.7767944
S2349,January-17,11:00,3524.440918,13.49697018,3600,195.0780029
S2350,January-17,11:10,3585.475098,14.77571011,3600,196.0789032
S2351,January-17,11:20,3569.196045,13.92199039,3600,200.8430939
S2352,January-17,11:30,3585.246094,15.78660965,3600,200.4499054
S2353,January-17,11:40,3585.241943,14.40598965,3600,197.6452942
S2354,January-17,11:50,3514.368896,12.64009953,3588.117045,194.4246979
S2355,January-17,12:00,3551.586914,12.84772968,3596.070806,189.9217072
S2356,January-17,12:10,3414.427979,12.06935978,3532.325996,187.3941956
S2357,January-17,12:20,3423.621094,11.82736969,3492.516452,182.780899
S2358,January-17,12:30,2668.833008,9.958984375,2766.334806,181.618103
S2359,January-17,12:40,2617.792969,9.809143066,2667.606898,179.2442017
S2360,January-17,12:50,2705.233887,10.18482018,2901.766467,179.4248962
S2361,January-17,13:00,3403.841064,12.3145504,3562.606661,181.8153076
S2362,January-17,13:10,3493.928955,12.81266975,3595.169502,178.6421051
S2363,January-17,13:20,3430.586914,12.10204029,3536.933472,177.4221039
S2364,January-17,13:30,3480.500977,13.14651966,3600,177.066803
S2365,January-17,13:40,3468.445068,13.26805973,3600,182.4617004
S2366,January-17,13:50,3518.238037,13.13418961,3600,182.4503021
S2367,January-17,14:00,3417.440918,12.16676044,3545.533294,178.4154968
S2368,January-17,14:10,3471.460938,12.44820023,3575.053998,182.1340027
S2369,January-17,14:20,3440.208984,12.13376045,3541.235041,185.0019989
S2370,January-17,14:30,3353.368896,11.48114967,3417.126746,184.4281006
S2371,January-17,14:40,3508.603027,12.06614971,3531.863754,180.5621033
S2372,January-17,14:50,3541.655029,13.08347034,3600,183.6488037
S2373,January-17,15:00,3509.720947,14.01148033,3600,181.3421936
S2374,January-17,15:10,3461.644043,15.22358036,3600,182.0829926
S2375,January-17,15:20,3460.75708,15.86859989,3600,184.0737
S2376,January-17,15:30,3461.112061,15.32783985,3600,183.7637024
S2377,January-17,15:40,3469.858887,14.93704987,3600,185.4306946
S2378,January-17,15:50,3537.74707,14.0352602,3600,184.5410004
S2379,January-17,16:00,3554.480957,12.99497986,3597.929087,181.1994934
S2380,January-17,16:10,3492.709961,14.28487968,3600,185.1067963
S2381,January-17,16:20,3461.099121,14.42768002,3600,185.9754028
S2382,January-17,16:30,3500.968018,13.36594963,3600,184.9743958
S2383,January-17,16:40,3460.385986,12.63290977,3587.727783,182.7870941
S2384,January-17,16:50,3436.289063,12.18865013,3548.285606,182.8609009
S2385,January-17,17:00,3481.375,12.78487015,3594.32819,183.3415985
S2386,January-17,17:10,3401.532959,12.33430004,3564.622803,184.7828064
S2387,January-17,17:20,3471.951904,13.53118992,3600,189.3311005
S2388,January-17,17:30,3469.031006,13.44736004,3600,189.9855042
S2389,January-17,17:40,3460.351074,13.78069973,3600,190.8094025
S2390,January-17,17:50,3501.729004,13.29351044,3600,196.6575012
S2391,January-17,18:00,3543.471924,13.98970985,3600,202.3211975
S2392,January-17,18:10,3494.316895,16.90376091,3600,198.0135956
S2393,January-17,18:20,3460.763916,18.36680031,3600,193.9228058
S2394,January-17,18:30,3461.169922,18.73834038,3600,192.957901
S2395,January-17,18:40,3461.135986,18.8187294,3600,191.5368042
S2396,January-17,18:50,3461.023926,18.45815086,3600,188.8119965
S2397,January-17,19:00,3460.064941,19.58902931,3600,191.0410004
S2398,January-17,19:10,3460.604004,19.31736946,3600,187.9490967
S2399,January-17,19:20,3460.951904,18.6715107,3600,189.0617065
S2400,January-17,19:30,3460.87207,18.59921074,3600,192.286499
S2401,January-17,19:40,3461.153076,18.23888016,3600,191.5180969
S2402,January-17,19:50,3461.037109,18.25136948,3600,189.509903
S2403,January-17,20:00,3460.756104,18.01086044,3600,191.2268066
S2404,January-17,20:10,3460.854004,17.72001076,3600,187.5229034
S2405,January-17,20:20,3460.802002,18.50588989,3600,190.6665039
S2406,January-17,20:30,3461.248047,18.8246994,3600,191.2740021
S2407,January-17,20:40,3461.806885,19.13537025,3600,195.9674988
S2408,January-17,20:50,3460.934082,20.40872955,3600,190.8966064
S2409,January-17,21:00,3460.278076,20.31163979,3600,192.3265991
S2410,January-17,21:10,3460.965088,20.20355988,3600,194.5771942
S2411,January-17,21:20,3461.021973,21.73591995,3600,191.8141022
S2412,January-17,21:30,3460.61792,20.48015976,3600,193.3197021
S2413,January-17,21:40,3461.166016,21.15891075,3600,192.2980957
S2414,January-17,21:50,3461.0271,20.75132942,3600,189.1177979
S2415,January-17,22:00,3460.678955,20.79783058,3600,188.6470032
S2416,January-17,22:10,3460.8479,20.72380066,3600,192.0666046
S2417,January-17,22:20,3461.25708,20.38909912,3600,191.6221924
S2418,January-17,22:30,3461.136963,19.16670036,3600,185.5980988
S2419,January-17,22:40,3461.447021,19.58159065,3600,187.0581055
S2420,January-17,22:50,3461.136963,19.32695007,3600,189.4199982
S2421,January-17,23:00,3460.549072,18.36128998,3600,189.648407
S2422,January-17,23:10,3460.759033,18.44528961,3600,188.3903961
S2423,January-17,23:20,3460.946045,18.63882065,3600,187.4857025
S2424,January-17,23:30,3460.712891,18.59205055,3600,193.4710999
S2425,January-17,23:40,3461.035889,18.10296059,3600,192.0807037
S2426,January-17,23:50,3460.937012,19.71636963,3600,192.777298
S2427,January-18,0:00,3460.573975,18.09864044,3600,193.0565033
S2428,January-18,0:10,3460.995117,17.7852993,3600,185.8675995
S2429,January-18,0:20,3460.699951,17.30204964,3600,184.5988007
S2430,January-18,0:30,3461.324951,16.55956078,3600,188.2111053
S2431,January-18,0:40,3461.184082,15.91524982,3600,191.2841034
S2432,January-18,0:50,3460.516113,17.53898048,3600,190.0326996
S2433,January-18,1:00,3460.662109,19.25925064,3600,190.1768951
S2434,January-18,1:10,3460.764893,20.12549973,3600,194.7126007
S2435,January-18,1:20,3460.906006,18.96092033,3600,194.9855042
S2436,January-18,1:30,3460.955078,19.94144058,3600,194.9609985
S2437,January-18,1:40,3460.802979,21.59947968,3600,194.1284943
S2438,January-18,1:50,3460.556885,21.0281601,3600,195.4515991
S2439,January-18,2:00,3460.262939,20.71459961,3600,198.6186981
S2440,January-18,2:10,3460.975098,20.8592701,3600,197.3795929
S2441,January-18,2:20,3461.387939,18.49521065,3600,195.2127075
S2442,January-18,2:30,3462.116943,17.14366913,3600,202.4983063
S2443,January-18,2:40,3570.533936,17.46666908,3600,209.3934021
S2444,January-18,2:50,3582.012939,17.32736969,3600,216.5289001
S2445,January-18,3:00,3585.079102,22.49731064,3600,220.2261047
S2446,January-18,3:10,3585.309082,17.76548958,3600,223.4718018
S2447,January-18,3:20,3580.762939,16.76392937,3600,231.9311981
S2448,January-18,3:30,3491.150879,13.6477499,3600,265.6297913
S2449,January-18,3:40,3585.212891,14.3977499,3600,274.2290039
S2450,January-18,3:50,3514.275879,12.27560997,3558.449587,271.3586121
S2451,January-18,4:00,3162.728027,11.96549988,3516.483036,277.4693909
S2452,January-18,4:10,3024.00708,11.08897972,3302.9615,286.7867126
S2453,January-18,4:20,3271.396973,11.96800995,3516.8877,286.6593933
S2454,January-18,4:30,2669.365967,10.18130016,2899.774098,286.7044067
S2455,January-18,4:40,2411.349121,9.890238762,2721.945219,309.4543152
S2456,January-18,4:50,1444.996948,7.576316833,1297.515896,340.2770081
S2457,January-18,5:00,1369.652954,7.432684898,1223.320311,342.9747009
S2458,January-18,5:10,878.0701294,6.610293865,849.813573,355.145813
S2459,January-18,5:20,727.4575195,5.903519154,592.9200765,356.1048889
S2460,January-18,5:30,689.4345703,5.988081932,620.9840969,353.5414124
S2461,January-18,5:40,814.0864258,6.361656189,752.9302299,357.825592
S2462,January-18,5:50,337.6994934,4.777937889,283.2617872,339.3103027
S2463,January-18,6:00,199.2677002,4.053524017,133.0014341,319.8710022
S2464,January-18,6:10,847.8499146,6.203259945,694.7330677,307.8770142
S2465,January-18,6:20,2801.858887,10.77999973,3189.107613,300.7345886
S2466,January-18,6:30,3041.189941,11.83753967,3494.396056,299.3840942
S2467,January-18,6:40,3564.124023,13.87798977,3600,300.0784912
S2468,January-18,6:50,3541.910889,13.67490959,3600,301.7744141
S2469,January-18,7:00,3368.164063,13.48639965,3600,304.1836853
S2470,January-18,7:10,3319.373047,13.90223026,3600,308.7702942
S2471,January-18,7:20,2764.283936,12.36859035,3567.976885,313.0103149
S2472,January-18,7:30,2827.25,11.72838974,3473.24762,315.8530884
S2473,January-18,7:40,2767.768066,11.27873039,3362.225325,320.6523132
S2474,January-18,7:50,2563.136963,10.30082035,2965.398206,327.7862854
S2475,January-18,8:00,2306.864014,9.521512985,2456.841652,325.6888123
S2476,January-18,8:10,1795.46106,8.707262039,1957.255513,316.2615967
S2477,January-18,8:20,2127.620117,9.341368675,2365.96472,335.9663086
S2478,January-18,8:30,2442.145996,10.24757004,2936.672627,329.4930115
S2479,January-18,8:40,2689.052979,12.94248962,3597.621733,327.7185974
S2480,January-18,8:50,2796.24292,12.3227396,3563.450162,322.9736938
S2481,January-18,9:00,2631.086914,11.50199032,3422.311458,323.4341125
S2482,January-18,9:10,2491.781006,10.96990967,3261.714285,323.1066895
S2483,January-18,9:20,2945.022949,13.94606972,3600,328.8796082
S2484,January-18,9:30,2596.070068,11.63932991,3454.370115,340.1600952
S2485,January-18,9:40,2905.092041,13.09397984,3600,336.5418091
S2486,January-18,9:50,2661.948975,13.20821953,3600,337.4164124
S2487,January-18,10:00,2786.236084,13.23052979,3600,335.156311
S2488,January-18,10:10,2741.787109,13.09171009,3600,335.717804
S2489,January-18,10:20,3173.469971,14.07653999,3600,339.5177917
S2490,January-18,10:30,2988.75293,13.58356953,3600,335.2833862
S2491,January-18,10:40,2877.395996,12.32940006,3564.128356,334.3042908
S2492,January-18,10:50,314.7329102,11.74857044,3477.32103,347.049408
S2493,January-18,11:00,0,10.35511017,2993.852582,343.444397
S2494,January-18,11:10,0,10.74911022,3176.476623,343.7547913
S2495,January-18,11:20,0,11.08038998,3300.092803,347.5880127
S2496,January-18,11:30,0,8.146767616,1615.131078,345.7719116
S2497,January-18,11:40,0,9.627272606,2537.700008,347.984314
S2498,January-18,11:50,1697.105957,11.30058002,3368.556193,353.1384888
S2499,January-18,12:00,1094.147949,7.037886143,1033.135298,340.4310913
S2500,January-18,12:10,1480.348999,7.720163822,1374.051459,326.1983948
S2501,January-18,12:20,1847.370972,8.469733238,1809.36255,316.8187866
S2502,January-18,12:30,1924.81604,8.98711586,2135.68833,316.1379089
S2503,January-18,12:40,2249.474121,10.51931,3074.945227,312.6565857
S2504,January-18,12:50,0,5.672593117,520.0471051,0
S2505,January-18,13:00,0,7.414168835,1213.90503,0
S2506,January-18,13:10,20.36247063,5.758337021,546.4771274,311.8944092
S2507,January-18,13:20,820.3217773,10.14688969,2880.103539,313.1231995
S2508,January-18,13:30,1992.123047,11.93192005,3510.964473,310.5552063
S2509,January-18,13:40,0,8.849276543,2047.316146,327.2435913
S2510,January-18,13:50,0,8.863771439,2056.567703,333.1460876
S2511,January-18,14:00,0,9.080544472,2196.039027,329.5295105
S2512,January-18,14:10,0,8.7970047,2014.040998,332.4364929
S2513,January-18,14:20,0,7.070391178,1047.99357,331.0291138
S2514,January-18,14:30,0,7.072350979,1048.89379,323.8938904
S2515,January-18,14:40,0,8.076213837,1573.938656,325.2088013
S2516,January-18,14:50,0,8.401921272,1767.868664,319.5968933
S2517,January-18,15:00,668.8746948,10.35634995,2994.492676,317.2936096
S2518,January-18,15:10,1658.353027,10.23717022,2930.966994,315.6564941
S2519,January-18,15:20,2113.217041,10.04368019,2818.963427,317.5245972
S2520,January-18,15:30,2001.717041,9.155170441,2244.46509,317.5994873
S2521,January-18,15:40,2119.5979,9.343402863,2367.296313,317.0441895
S2522,January-18,15:50,1999.484009,8.501379013,1828.844052,315.2524109
S2523,January-18,16:00,1914.969971,8.207715034,1651.094826,314.0604858
S2524,January-18,16:10,1969.995972,8.515583992,1837.61234,311.6856995
S2525,January-18,16:20,2084.058105,8.602845192,1891.783381,304.3237
S2526,January-18,16:30,2485.406006,9.823542595,2677.413578,304.2207031
S2527,January-18,16:40,2819.64209,10.54349041,3086.272362,302.7828064
S2528,January-18,16:50,2783.833984,10.78544044,3191.308104,303.8739929
S2529,January-18,17:00,2892.943115,11.25084019,3353.998624,303.0899048
S2530,January-18,17:10,2908.167969,11.57678986,3440.221493,306.3843994
S2531,January-18,17:20,2758.795898,11.03456974,3284.511404,309.5044861
S2532,January-18,17:30,2963.319092,11.41563034,3400.265707,304.7731018
S2533,January-18,17:40,2910.876953,11.60869026,3447.531454,305.9494934
S2534,January-18,17:50,2637.287109,10.4153204,3024.444849,310.9021912
